"aphiaID","Kingdom","Subkingdom","Infrakingdom","Phylum","Subphylum","Infraphylum","Class","Subclass","Order","Family","Genus","Species","Superorder","Phylum (Division)","Subphylum (Subdivision)","Suborder","Subfamily","Variety","Forma","Subgenus","Superclass","rank"
163226,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Thalassiosirales","Lauderiaceae","Lauderia","Lauderia pumila","Thalassiosiranae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
163233,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Triceratiales","Plagiogrammaceae","Dimeregramma",NA,"Biddulphianae",NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
163242,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rhizosolenia cylindrus","Rhizosolenianae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
163247,"Protozoa","Eozoa","Euglenozoa","Euglenozoa","Euglenoida","Dipilida","Euglenophyceae","Euglenophycidae","Euglenales","Euglenaceae","Trachelomonas",NA,NA,NA,NA,NA,"Colacioideae",NA,NA,NA,NA,"Genus"
163248,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Hemiaulales","Hemiaulaceae","Hemiaulus",NA,"Biddulphianae",NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
163249,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Hemiaulales","Hemiaulaceae","Hemiaulus","Hemiaulus hauckii","Biddulphianae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
163250,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Hemiaulales","Hemiaulaceae","Hemiaulus","Hemiaulus sinensis","Biddulphianae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
163257,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Biddulphiales","Biddulphiaceae","Isthmia",NA,"Biddulphianae",NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
163259,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Biddulphiales","Biddulphiaceae","Isthmia","Isthmia enervis","Biddulphianae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
163262,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Rhizosoleniales","Rhizosoleniaceae","Dactyliosolen","Dactyliosolen mediterraneus","Rhizosolenianae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
163321,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Triceratiales","Triceratiaceae","Pleurosira",NA,"Biddulphianae",NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
163322,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Triceratiales","Triceratiaceae","Pleurosira","Pleurosira laevis","Biddulphianae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
163339,"Protozoa","Eozoa","Euglenozoa","Euglenozoa","Euglenoida","Dipilida","Euglenophyceae","Euglenophycidae","Euglenales","Phacaceae","Phacus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
163342,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Rhizosoleniales","Rhizosoleniaceae","Pseudosolenia",NA,"Rhizosolenianae",NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
163344,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Rhizosoleniales","Rhizosoleniaceae","Pseudosolenia","Pseudosolenia calcar-avis","Rhizosolenianae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
163346,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rhizosolenia calcar-avis","Rhizosolenianae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
163474,"Chromista","Harosa","Heterokonta","Ochrophyta",NA,NA,"Chrysophyceae",NA,"Chromulinales","Chrysococcaceae","Kephyrion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
163489,"Plantae","Viridiplantae",NA,NA,NA,NA,"Chlorophyceae",NA,"Sphaeropleales","Selenastraceae","Ankistrodesmus",NA,NA,"Chlorophyta","Chlorophytina",NA,NA,NA,NA,NA,NA,"Genus"
163513,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","Thalassiosira weissflogii","Thalassiosiranae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
163531,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Achnanthales","Achnanthidiaceae","Achnanthidium",NA,"Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
163712,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Fragilariophycidae","Fragilariales","Fragilariaceae","Synedra","Synedra fulgens","Fragilariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
163735,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Fragilariophycidae","Fragilariales","Fragilariaceae","Bleakeleya",NA,"Fragilariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
163736,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Fragilariophycidae","Fragilariales","Fragilariaceae","Bleakeleya","Bleakeleya notata","Fragilariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
163807,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Naviculales","Naviculaceae","Caloneis","Caloneis subsalina","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
163859,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Achnanthales","Cocconeidaceae","Cocconeis","Cocconeis disculus","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
163862,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium claudicans",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
163885,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Achnanthales","Cocconeidaceae","Cocconeis","Cocconeis stauroneiformis","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
163932,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Fragilariophycidae","Fragilariales","Fragilariaceae","Ceratoneis","Ceratoneis closterium","Fragilariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
164053,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Gonyaulacales","Pyrocystaceae","Pyrocystis","Pyrocystis lunula",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
164085,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Naviculales","Diploneidaceae","Diploneis","Diploneis stroemii","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
164108,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Bacteriastrum","Bacteriastrum delicatulum","Chaetocerotanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
164110,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Bacteriastrum","Bacteriastrum furcatum","Chaetocerotanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
164116,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Triceratiales","Triceratiaceae","Odontella","Odontella mobiliensis","Biddulphianae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
172375,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Naviculales","Sellaphoraceae","Fallacia",NA,"Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
172418,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Bacillariales","Bacillariaceae","Fragilariopsis","Fragilariopsis cylindrus","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
172431,"Chromista","Harosa","Alveolata","Ciliophora","Intramacronucleata",NA,"Oligotrichea","Oligotrichia","Choreotrichida","Ptychocylididae","Favella",NA,NA,NA,NA,"Tintinnina",NA,NA,NA,NA,NA,"Genus"
172434,"Chromista","Harosa","Alveolata","Ciliophora","Intramacronucleata",NA,"Oligotrichea","Oligotrichia","Choreotrichida","Metacylididae","Helicostomella",NA,NA,NA,NA,"Tintinnina",NA,NA,NA,NA,NA,"Genus"
172436,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Bacillariales","Bacillariaceae","Fragilariopsis","Fragilariopsis oceanica","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
172460,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium diabolus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
172473,"Plantae","Viridiplantae",NA,NA,NA,NA,"Chlorophyceae",NA,"Chlamydomonadales","Spondylomoraceae","Pyrobotrys",NA,NA,"Chlorophyta","Chlorophytina",NA,NA,NA,NA,NA,NA,"Genus"
172588,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Naviculales","Naviculaceae","Haslea","Haslea crucigera","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
172607,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Fragilariophycidae","Licmophorales","Licmophoraceae","Licmophora","Licmophora debilis","Fragilariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
172609,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Fragilariophycidae","Licmophorales","Licmophoraceae","Licmophora","Licmophora ehrenbergii","Fragilariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
172799,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Naviculales","Naviculaceae","Navicula","Navicula gregaria","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
172836,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Naviculales","Naviculaceae","Navicula","Navicula pelagica","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
175425,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia lorenziana","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
175582,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Naviculales","Phaeodactylaceae","Phaeodactylum",NA,"Bacillariophycanae",NA,NA,"Phaeodactylineae",NA,NA,NA,NA,NA,"Genus"
175584,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Naviculales","Phaeodactylaceae","Phaeodactylum","Phaeodactylum tricornutum","Bacillariophycanae",NA,NA,"Phaeodactylineae",NA,NA,NA,NA,NA,"Species"
175790,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Fragilariophycidae","Rhabdonematales","Rhabdonemataceae","Rhabdonema","Rhabdonema minutum","Fragilariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
175794,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Cymbellales","Rhoicospheniaceae","Rhoicosphenia","Rhoicosphenia abbreviata","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
175928,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Fragilariophycidae","Fragilariales","Fragilariaceae","Staurosira",NA,"Fragilariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
176249,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Fragilariophycidae","Fragilariales","Fragilariaceae","Synedra","Synedra toxoneides","Fragilariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
176362,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Fragilariophycidae","Fragilariales","Fragilariaceae","Asterionella","Asterionella frauenfeldii","Fragilariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
176371,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Thalassiophysales","Thalassiophysaceae","Thalassiophysa","Thalassiophysa hyalina","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
176385,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Bacillariales","Bacillariaceae","Tryblionella",NA,"Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
176410,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia coarctata","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
176540,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Bacillariales","Bacillariaceae","Tryblionella","Tryblionella punctata","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
177158,"Bacteria","Negibacteria",NA,"Cyanobacteria",NA,NA,"Cyanophyceae","Oscillatoriophycidae","Chroococcales","Microcystaceae","Merismopedia","Merismopedia elegans",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
177588,"Bacteria","Negibacteria",NA,"Cyanobacteria",NA,NA,"Cyanophyceae",NA,"Pseudanabaenales","Pseudanabaenaceae","Pseudanabaena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
177604,"Bacteria","Negibacteria",NA,"Cyanobacteria",NA,NA,"Cyanophyceae","Oscillatoriophycidae","Oscillatoriales","Microcoleaceae","Trichodesmium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
178050,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Surirellales","Surirellaceae","Campylodiscus","Campylodiscus innominatus","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
178059,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Achnanthales","Cocconeidaceae","Campyloneis",NA,"Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
178185,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Chaetoceros peruvianum","Chaetocerotanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
178201,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Chaetoceros rostratus","Chaetocerotanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
178207,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Chaetoceros neogracilis","Chaetocerotanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
178215,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Chaetoceros dichaeta","Chaetocerotanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
178229,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Chaetoceros pseudocurvisetus","Chaetocerotanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
178241,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Chaetocerotanae incertae sedis","Chaetocerotaceae","Chaetoceros","Chaetoceros tetrastichon","Chaetocerotanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
178582,"Protozoa","Eozoa","Euglenozoa","Euglenozoa","Euglenoida","Dipilida","Euglenophyceae","Euglenophycidae","Eutreptiales","Eutreptiaceae","Eutreptia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
178583,"Plantae","Viridiplantae",NA,NA,NA,NA,"Chlorophyceae",NA,"Chlamydomonadales","Chlamydomonadaceae","Chlamydomonas",NA,NA,"Chlorophyta","Chlorophytina",NA,NA,NA,NA,NA,NA,"Genus"
178589,"Plantae","Viridiplantae",NA,NA,NA,NA,"Chlorophyceae",NA,"Chlamydomonadales","Dunaliellaceae","Dunaliella",NA,NA,"Chlorophyta","Chlorophytina",NA,NA,NA,NA,NA,NA,"Genus"
178594,"Chromista","Harosa","Heterokonta","Ochrophyta",NA,NA,"Chrysophyceae",NA,"Synurales","Mallomonadaceae","Synura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
178597,"Chromista","Hacrobia",NA,"Haptophyta","Haptophytina",NA,"Coccolithophyceae","Prymnesiophycidae","Coccolithales","Coccolithaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Family"
178598,"Chromista","Hacrobia",NA,"Haptophyta","Haptophytina",NA,"Coccolithophyceae","Prymnesiophycidae","Coccolithales","Coccolithaceae","Coccolithus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
178600,"Chromista","Hacrobia",NA,"Haptophyta","Haptophytina",NA,"Coccolithophyceae","Prymnesiophycidae","Coccolithales","Coccolithaceae","Coccolithus","Coccolithus pelagicus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
178617,"Plantae","Viridiplantae",NA,NA,NA,NA,"Trebouxiophyceae",NA,"Trebouxiophyceae ordo incertae sedis","Trebouxiophyceae incertae sedis","Crucigenia",NA,NA,"Chlorophyta","Chlorophytina",NA,NA,NA,NA,NA,NA,"Genus"
178619,"Plantae","Viridiplantae",NA,NA,NA,NA,"Trebouxiophyceae",NA,"Trebouxiophyceae ordo incertae sedis","Trebouxiophyceae incertae sedis","Crucigenia","Crucigenia tetrapedia",NA,"Chlorophyta","Chlorophytina",NA,NA,NA,NA,NA,NA,"Species"
178956,"Plantae","Viridiplantae",NA,NA,NA,NA,"Chlorophyceae",NA,"Sphaeropleales","Hydrodictyaceae","Tetraedron","Tetraedron minimum",NA,"Chlorophyta","Chlorophytina",NA,NA,NA,NA,NA,NA,"Species"
179320,"Chromista","Harosa","Alveolata","Ciliophora","Intramacronucleata","Rhabdophora","Litostomatea","Haptoria","Cyclotrichiida","Mesodiniidae","Mesodinium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
179573,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Achnanthales","Cocconeidaceae","Cocconeis","Cocconeis pseudomarginata","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
179581,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Achnanthales","Cocconeidaceae","Cocconeis","Cocconeis speciosa","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
179596,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Corethrales","Corethraceae","Corethron","Corethron hystrix","Corethranae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
179786,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Rhizosoleniales","Rhizosoleniaceae","Dactyliosolen","Dactyliosolen blavyanus","Rhizosolenianae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
179790,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae",NA,NA,"Zygoceros","Zygoceros surirella","Bacillariophycidae incertae sedis",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
179856,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Naviculales","Diploneidaceae","Diploneis","Diploneis chersonensis","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
179887,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Naviculales","Naviculaceae","Navicula","Navicula constricta","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
180314,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Fragilariophycidae","Striatellales","Striatellaceae","Grammatophora","Grammatophora hamulifera","Fragilariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
180319,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Naviculales","Pleurosigmataceae","Gyrosigma","Gyrosigma arcticum","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
180367,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Coscinodiscales","Hemidiscaceae","Hemidiscus","Hemidiscus cuneiformis","Coscinodiscanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
180390,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Lyrellales","Lyrellaceae","Lyrella",NA,"Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
180542,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Naviculales","Naviculaceae","Navicula","Navicula dithmarsica","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
180789,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Bacillariophycidae","Naviculales","Naviculaceae","Navicula","Navicula retusa","Bacillariophycanae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
183533,"Chromista","Harosa","Alveolata","Ciliophora","Intramacronucleata",NA,"Oligotrichea","Oligotrichia","Choreotrichida","Tintinnidae",NA,NA,NA,NA,NA,"Tintinnina",NA,NA,NA,NA,NA,"Family"
183543,"Chromista","Harosa","Alveolata","Ciliophora","Intramacronucleata",NA,"Oligotrichea","Oligotrichia","Choreotrichida","Eutintinnidae","Eutintinnus",NA,NA,NA,NA,"Tintinnina",NA,NA,NA,NA,NA,"Genus"
183566,"Chromista","Harosa","Alveolata","Ciliophora","Intramacronucleata",NA,"Oligotrichea","Oligotrichia","Choreotrichida","Tintinnidae","Salpingella",NA,NA,NA,NA,"Tintinnina",NA,NA,NA,NA,NA,"Genus"
196811,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rhizosolenia bergonii","Rhizosolenianae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
196815,"Chromista",NA,NA,"Heterokontophyta","Bacillariophytina",NA,"Bacillariophyceae","Coscinodiscophycidae","Thalassiosirales","Thalassiosiraceae","Planktoniella","Planktoniella sol","Thalassiosiranae",NA,NA,NA,NA,NA,NA,NA,NA,"Species"
196828,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae","Peridiniphycidae","Gonyaulacales","Goniodomataceae","Triadinium","Triadinium polyedricum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Species"
196830,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae",NA,"Phytodiniales","Phytodiniaceae","Cystodinium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
231770,"Chromista","Harosa","Alveolata","Myzozoa","Dinozoa","Dinoflagellata","Dinophyceae",NA,"Gymnodiniales","Kareniaceae","Brachidinium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Genus"
